fips,state,county,seat,lat,lon,origin,x,y,wx,wy,gc_km,road_km,hours,time_km,stretch,speed_kmh,detour,drift_km
27119,MN,Polk County,Crookston,47.774166666667,-96.608055555556,capitol,-1461118.0567338623,1155685.1397790825,-1746245.0429432273,1381209.0249939093,1862.9208566173538,2252.0103,22.264568535519434,2226.4568535519434,1.1951430172909703,101.14771801696001,1.2088598890288582,363.5359969345895
27121,MN,Pope County,Glenwood,45.650277777778,-95.389722222222,capitol,-1424836.0495573154,902756.375876335,-1657059.5651448905,1049889.9772406707,1686.7503793695946,1991.62,19.616613792264427,1961.6613792264427,1.1629826222179913,101.52720653476753,1.1807437688227154,274.91099985684815
27123,MN,Ramsey County,Saint Paul,44.944166666667,-93.093611111111,capitol,-1264293.0403102986,789532.5733328966,-1474366.5466430448,920720.4156730318,1490.5698830080808,1770.9941000000001,17.382412944402333,1738.2412944402333,1.1661588726939345,101.88424965305603,1.188132217206752,247.6714114321525
27125,MN,Red Lake County,Red Lake Falls,47.882222222222,-96.274166666667,capitol,-1433818.623533286,1161794.2823685443,-1721239.022804049,1394685.228983526,1845.4272675278014,2239.6193,22.153579082324978,2215.3579082324977,1.2004579899809698,101.0951454696031,1.2136047512727346,369.9306407046964
27127,MN,Redwood County,Redwood Falls,44.539444444444,-95.116944444444,capitol,-1430751.054337259,776482.7148568616,-1691017.4443290313,917731.8528352486,1627.8740694410794,1928.899,19.23998895720449,1923.998895720449,1.1819089276242616,100.2546833207883,1.1849190525298283,296.1248262793695
27129,MN,Renville County,Olivia,44.776388888889,-94.989722222222,capitol,-1415219.632321469,800384.2044190341,-1664028.478702177,941099.2326837106,1625.8725295642348,1935.0394,19.117161252889378,1911.7161252889377,1.1758093519184525,101.22001767953581,1.190154433889493,285.8435957247031
27131,MN,Rice County,Faribault,44.294972222222,-93.268833333333,capitol,-1291834.8215635244,720717.7222321101,-1536935.4867354806,857459.9668067745,1479.2806499591293,1774.7798,17.599455346865437,1759.9455346865436,1.1897306537033177,100.84288206771686,1.1997586800375135,280.66488472741423
27133,MN,Rock County,Luverne,43.655833333333,-96.210277777778,capitol,-1537971.017519788,698271.2456052908,-1778812.629333944,807618.411682751,1689.0641145823968,2005.9366,19.53566448618247,1953.5664486182468,1.1565969768419628,102.68074584403281,1.1876024022308629,264.50233403585
27135,MN,Roseau County,Roseau,48.846111111111,-95.762777777778,capitol,-1371368.0060081396,1258675.8361216204,-1723762.0637796423,1582111.9111697385,1861.428233464616,2359.7753,23.397507884368828,2339.750788436883,1.256965348635537,100.85583950487712,1.2677229546517765,478.32255497226674
27137,MN,St. Louis County,Duluth,46.784444444444,-92.105277777778,capitol,-1150170.957861983,978162.4298945279,-1417391.6053275687,1205420.1223760068,1509.8658786681412,1880.818,18.606548939236554,1860.6548939236554,1.2323312422722914,101.08365641270669,1.2456854788049632,350.7890152555141
27139,MN,Scott County,Shakopee,44.798055555556,-93.526944444444,capitol,-1301127.827734309,779871.4925017289,-1536406.7174570076,920893.2237805859,1516.9486375357196,1817.8641,17.912537316226356,1791.2537316226355,1.1808268831913282,101.48557225074188,1.1983689196973188,274.30509408691614
27141,MN,Sherburne County,Elk River,45.317222222222,-93.581111111111,capitol,-1293915.178695319,837736.3338524785,-1512419.8564274705,979205.6594055819,1541.4339605428222,1831.9785,18.017373686328458,1801.7373686328458,1.1688709440385994,101.67844281267813,1.1884897743882983,260.3034080900235
27143,MN,Sibley County,Gaylord,44.553055555556,-94.220277777778,capitol,-1360583.6773275796,763574.7919264451,-1622096.264191969,910338.583399629,1560.2033219666446,1874.3158,18.600840375455046,1860.0840375455045,1.1922061768211458,100.76511395008126,1.2013279125937348,299.8807155788599
27145,MN,Stearns County,St. Cloud,45.553888888889,-94.170277777778,capitol,-1333875.0165443204,872685.4081122332,-1554524.677086227,1017045.0645054537,1593.9894545740024,1889.7633,18.576672562396475,1857.6672562396475,1.1654200414620144,101.72776064456896,1.1855557102823142,263.6778016656453
27147,MN,Steele County,Owatonna,44.084288888889,-93.226,capitol,-1292957.522196072,696913.9924256222,-1527035.1474073257,823083.6225356708,1468.818663771,1755.8838999999998,17.347342710351217,1734.7342710351218,1.181040460489124,101.2191855155002,1.1954395347156042,265.9156072641218
27149,MN,Stevens County,Morris,45.586111111111,-95.913888888889,capitol,-1466417.8285372427,904521.0674215776,-1720045.987983206,1060964.8919890083,1722.9450395358965,2037.0879,20.209415386918966,2020.9415386918965,1.1729576349320292,100.79895241890839,1.1823290083290892,297.9964991560002
27151,MN,Swift County,Benson,45.315,-95.6,capitol,-1449199.1340245726,869525.2115814543,-1704964.0673062876,1022985.1830273997,1690.0450359778415,2015.36,19.883161608504825,1988.3161608504824,1.1764870867479957,101.36013777295608,1.1924889320088057,298.2711248726409
27153,MN,Todd County,Long Prairie,45.974722222222,-94.865555555556,capitol,-1377050.3218653374,929791.1657877304,-1617073.5202342581,1091856.0125721477,1661.5592679547535,1983.9331000000002,19.511730630655926,1951.1730630655925,1.1743024162281797,101.67899186159,1.1940188582271056,289.6137951108388
27155,MN,Traverse County,Wheaton,45.804444444444,-96.499166666667,capitol,-1505316.5008442607,938514.5529903636,-1750457.2355072692,1091351.6120958398,1773.9186378999211,2081.6508,20.628012203224866,2062.8012203224866,1.1628499618023989,100.91378555974319,1.1734759168348283,288.8825824225656
27157,MN,Wabasha County,Wabasha,44.37944444,-92.03555556,capitol,-1193231.192226916,712438.5094756484,-1415339.1188638029,845051.7375128671,1389.737136255325,1670.9179,16.48422658319062,1648.4226583190618,1.1861398931604938,101.36465254025791,1.202326581343521,258.68552206373676
27159,MN,Wadena County,Wadena,46.43944444,-95.13722222,capitol,-1386317.5620417122,985100.3174790723,-1632092.8463716288,1159745.2309181946,1700.6760474360321,2031.707,20.021828237738283,2002.1828237738284,1.177286424885182,101.47459941597755,1.1946466836309217,301.5067763377962
27161,MN,Waseca County,Waseca,44.0776,-93.507477777778,capitol,-1315269.157861514,700383.9811221436,-1550407.6070041968,825595.769250136,1490.1243836117303,1777.4853999999998,17.565227359929626,1756.5227359929627,1.1787759165013743,101.19341831320999,1.1928436441606105,266.3983523812325
27163,MN,Washington County,Stillwater,45.0565,-92.822175,capitol,-1240848.8798112639,797969.4316859173,-1452098.9762227957,933820.8815439737,1475.283415630371,1756.9563,17.264451556753418,1726.4451556753418,1.1702464335896112,101.76728141200194,1.190927981285056,251.1617400449708
27165,MN,Watonwan County,St. James,43.982222222222,-94.628055555556,capitol,-1405584.5221731653,707377.0585097014,-1671239.3771948975,841071.0107122733,1573.546997035234,1884.46,18.709466857576015,1870.9466857576015,1.188999559137863,100.72227147600022,1.1975873638032841,297.39968872236756
27167,MN,Wilkin County,Breckenridge,46.2635701,-96.588129,capitol,-1499966.956073517,990273.1668670966,-1729273.8007707363,1141660.778682918,1797.3708060190143,2109.9033,20.72143144576396,2072.143144576396,1.1528745975161205,101.82227543123345,1.1738831480595882,274.77233855738194
27169,MN,Winona County,Winona,44.047888888889,-91.640438888889,capitol,-1168533.970409301,670570.29703857,-1382892.287851512,793581.115927783,1347.2698925126033,1618.7298,15.944159016255371,1594.4159016255371,1.1834420931443934,101.52494078550487,1.2014888842955846,247.14600911293385
27171,MN,Wright County,Buffalo,45.171944444444,-93.874722222222,capitol,-1319800.7345337311,826208.3923436115,-1548803.8296888585,969566.6085796952,1557.0787669398073,1851.8581000000001,18.272527770759048,1827.2527770759048,1.1735133866522898,101.34657466294676,1.189315620583238,270.17401013609737
27173,MN,Yellow Medicine County,Granite Falls,44.81,-95.545555555556,capitol,-1457459.1337933624,813277.8392043887,-1718129.8716926263,958734.9086666078,1669.0140713662836,1980.4345,19.67522015403764,1967.5220154037638,1.178852862392656,100.65628158135686,1.186589456599837,298.50794403748046
28001,MS,Adams County,Natchez,31.560416666667,-91.403166666667,capitol,-1365471.4638682408,-710639.7563290301,-1504538.8520691805,-783015.3551456208,1539.3249110937754,1758.3225,16.96098524195888,1696.098524195888,1.1018456935064582,103.66865337811741,1.142268592762924,156.7736131021127
28003,MS,Alcorn County,Corinth,34.937222222222,-88.515277777778,capitol,-1049455.1738706494,-374154.3020796701,-1226110.5584731267,-437135.9079454793,1114.1578001919656,1315.5006,13.017046145783617,1301.7046145783618,1.1683305671369733,101.05983994119181,1.1807130011326437,187.5468143863961
28005,MS,Amite County,Liberty,31.1608,-90.8039,capitol,-1314992.406925605,-763177.4265525831,-1447353.4191761417,-839995.3124759156,1520.4094233697117,1731.05,16.73446755944861,1673.446755944861,1.100655343371899,103.44219162339677,1.1385420094039154,153.03733257514943
28007,MS,Attala County,Kosciusko,33.0581,-89.5883,capitol,-1173540.3242829028,-569292.6665997842,-1356886.2898152294,-658235.0842299501,1304.3354756205604,1515.354,15.081159867860785,1508.1159867860786,1.1562332045508201,100.47993743699689,1.1617824005584483,203.78051116551833
28009,MS,Benton County,Ashland,34.8325,-89.1792,capitol,-1111149.7356308417,-378068.681525836,-1305656.905902668,-444249.7434060702,1173.7076565070083,1388.0104,13.791656138577727,1379.1656138577728,1.1750503681318856,100.64131428838968,1.1825861340384909,205.45795735076453
28011,MS,Bolivar County,Rosedale,33.8536,-91.0269,capitol,-1294331.9970651688,-462576.2484035352,-1477253.3090988954,-527949.7804381864,1374.5079498547098,1594.3781000000001,15.687601186632602,1568.76011866326,1.1413248783530743,101.63300819749097,1.1599628071765837,194.25216880855032
28013,MS,Calhoun County,Pittsboro,33.9386,-89.3386,capitol,-1138176.2499344035,-474995.2375453447,-1340683.9326111153,-559507.7942283063,1233.3149036663344,1437.6386,14.527499368314663,1452.7499368314664,1.1779229558588864,98.95981156506363,1.1656703374995816,219.43503316513204
28015,MS,Carroll County,Vaiden,33.3317,-89.7469,capitol,-1184354.3938893261,-537069.3808575736,-1373788.1026108514,-622971.9157589055,1300.4379455320775,1536.7031000000002,15.084388481802783,1508.4388481802782,1.1599468112744868,101.8737419719612,1.1816812215297625,208.0009026482006
28017,MS,Chickasaw County,Okolona,34.0058,-88.7506,capitol,-1083281.3210734369,-474499.14512637985,-1257447.2476849318,-550787.3462424183,1182.644434862937,1377.8834,13.727855919593473,1372.7855919593474,1.16077626672166,100.37134772323598,1.1650867829599945,190.1411570964103
28019,MS,Choctaw County,Ackerman,33.31012,-89.17284,capitol,-1131561.8401659299,-546482.2207839233,-1301453.9526892283,-628530.7802614947,1256.6125161531036,1466.727,14.452796728337873,1445.2796728337873,1.15013948552594,101.4839568817958,1.1672070595716528,188.66715668068377
28021,MS,Claiborne County,Port Gibson,31.9561,-90.9831,capitol,-1319848.1315738477,-672820.6211800389,-1450075.084115536,-739206.5765088544,1481.447494413511,1689.6398000000002,16.27619154571062,1627.6191545710622,1.0986681341787403,103.81051336578076,1.1405330302771952,146.1716601575511
28023,MS,Clarke County,Quitman,32.0431,-88.7208,capitol,-1106171.0049550303,-691933.8686507386,-1202431.775194226,-752147.0606911632,1304.7554448206758,1466.3034,14.182973506649073,1418.2973506649073,1.0870215995610093,103.38476619959751,1.1238147392452746,113.54190584423131
28025,MS,Clay County,West Point,33.6061,-88.6525,capitol,-1079527.5075833155,-519832.4709326058,-1251003.5828344787,-602404.5511042249,1198.1675331375588,1418.422,13.884888215091198,1388.4888215091198,1.1588436367268105,102.1558098291599,1.1838261017519611,190.321288371561
28027,MS,Coahoma County,Clarksdale,34.200638888889,-90.570222222222,capitol,-1247117.0644287146,-430410.5343217896,-1412159.735096502,-487370.78776885313,1319.300648239234,1529.585,14.93896047989369,1493.896047989369,1.1323393572065272,102.38898496710428,1.1593907742267964,174.59539975013493
28029,MS,Copiah County,Hazlehurst,31.865,-90.3914,capitol,-1265653.191305901,-690897.85765284,-1377315.0605984149,-751852.1117926404,1441.9493230942949,1629.505,15.691648651936699,1569.1648651936698,1.0882246969861478,103.84536616545279,1.1300709212881541,127.21554209937497
28031,MS,Covington County,Collins,31.6422,-89.5594,capitol,-1190464.1170304732,-726209.1724953047,-1289055.3782296593,-786352.000142496,1394.4836234798383,1565.4338,15.09971270015067,1509.971270015067,1.0828174993170856,103.6730851166711,1.1225903077252117,115.48764653522856
28033,MS,DeSoto County,Hernando,34.8308,-89.9936,capitol,-1185081.6864724823,-368259.9593510479,-1332281.1937722822,-414001.687700655,1240.9810640270457,1439.5733,13.95123857117456,1395.123857117456,1.1242104312133574,103.18605711283466,1.1600284176202598,154.14279309041052
28035,MS,Forrest County,Hattiesburg,31.3158,-89.3086,capitol,-1171166.2065953978,-765392.3883253897,-1272480.6650250922,-831604.4382229212,1399.0910590728174,1574.195,15.20122687329796,1520.122687329796,1.086507327362371,103.55710187874281,1.1251554999166562,121.03162825697868
28037,MS,Franklin County,Meadville,31.47278,-90.89083,capitol,-1318522.9435064767,-727504.1758810885,-1437629.909914898,-793222.2704090578,1505.9100499290803,1705.2895,16.419443742571847,1641.9443742571848,1.0903336320350017,103.85793372394072,1.1323979809287477,136.03432432810447
28039,MS,George County,Lucedale,30.9197,-88.5917,capitol,-1108184.194305654,-817697.5377718844,-1256300.103525426,-926988.0464221516,1377.2078535163362,1608.0615,15.612804963642997,1561.2804963642998,1.1336563993430495,102.9963228096833,1.16762440462,184.07264284796346
28041,MS,Greene County,Leakesville,31.1539,-88.5558,capitol,-1101845.5589598853,-792199.7939818704,-1245871.7165676241,-895751.0507410811,1357.0719028056471,1579.5345,15.3445960489252,1534.45960489252,1.1307135618386446,102.93750939834204,1.1639283789859827,177.38770208687302
28043,MS,Grenada County,Grenada,33.775,-89.8089,capitol,-1183704.1348428435,-487286.8224915174,-1386485.0007481093,-570764.1382332373,1280.079656200318,1507.3405,14.993706542388425,1499.3706542388425,1.1713104313285079,100.53154606825377,1.177536485873281,219.29099803852455
28045,MS,Hancock County,Bay St. Louis,30.314722222222,-89.344166666667,capitol,-1187822.0052584577,-875676.4052188736,-1335116.3423780578,-984263.5294403373,1475.7134826358647,1701.102,16.587074314270474,1658.7074314270474,1.124003711387339,102.55587982363346,1.1527318954635792,182.99394879118262
28047,MS,Harrison County,Gulfport,30.367416666667,-89.092805555556,capitol,-1163056.2094117433,-872900.7941775547,-1307469.778367533,-981286.5437324129,1454.1855255527123,1685.9703,16.347478405719794,1634.7478405719794,1.1241673169251485,103.13335538098025,1.1593914740412439,180.56231501926723
28049,MS,Hinds County,Jackson,32.298888888889,-90.184722222222,capitol,-1239943.0374207434,-645650.536911091,-1347319.4325564187,-701562.4821203946,1397.9711555900424,1577.5688,15.190324452305417,1519.0324452305417,1.0865978451389455,103.85352893239713,1.1284702074801785,121.06128964049925
28051,MS,Holmes County,Lexington,33.1144,-90.0511,capitol,-1215639.578682789,-557233.1242260394,-1408478.7645865167,-645628.059631791,1337.268985655011,1577.4615,15.494024724631984,1549.4024724631984,1.1586318751752713,101.81095796834467,1.1796142114425392,212.13348680818734
28053,MS,Humphreys County,Belzoni,33.1817,-90.485,capitol,-1254811.966800477,-544132.847810726,-1481664.0744162349,-642504.3063357587,1367.7110908712746,1608.5864,16.149737499649063,1614.9737499649063,1.1807857381167524,99.60449202564158,1.1761156363624135,247.26265909363195
28055,MS,Issaquena County,Mayersville,32.901111111111,-91.050555555556,capitol,-1311508.1034047576,-567472.8085547028,-1543999.4784434068,-668068.8576491931,1429.0132587716976,1723.757,16.823348025866345,1682.3348025866344,1.177270254324077,102.46218513399818,1.206256827513027,253.3215438149368
28057,MS,Itawamba County,Fulton,34.2661,-88.4014,capitol,-1047854.1735279101,-449662.1658485767,-1198046.496251279,-514113.6962578504,1140.2606861483441,1313.1105,13.03697932751247,1303.697932751247,1.1433332294871739,100.721989888324,1.1515879797939195,163.43724660290297
28059,MS,Jackson County,Pascagoula,30.364694444444,-88.558611111111,capitol,-1111907.7178726518,-879479.6987335813,-1245404.5398413613,-985070.9657782608,1417.6823739996485,1614.0181,15.878908260572539,1587.890826057254,1.1200610624630984,101.64540744955498,1.138490630624431,170.2084520576054
28061,MS,Jasper County,Paulding,32.030833333333,-89.0375,capitol,-1136097.0871191327,-689575.2022570276,-1238688.5368915899,-751844.9858246229,1328.996068816006,1491.2533,14.490066163190058,1449.0066163190058,1.0903016572576594,102.91556182043641,1.1220900761042492,120.01054750299973
28063,MS,Jefferson County,Fayette,31.7111,-91.0622,capitol,-1331037.7395266097,-698795.9546632426,-1468379.417092757,-770900.4531607989,1503.3220713798555,1719.3644,16.584407198405344,1658.4407198405345,1.1031839094321951,103.673551875,1.1437099426218398,155.11864846067897
28065,MS,Jefferson Davis County,Prentiss,31.5969,-89.8697,capitol,-1220367.540848593,-727313.7768399536,-1328024.5525976222,-791475.1259397854,1420.6626146759968,1599.294,15.459890320708984,1545.9890320708985,1.0882168757734814,103.44795252898386,1.1257380770625423,125.32641739490157
28067,MS,Jones County,Ellisville,31.6011,-89.2022,capitol,-1157303.9412859082,-735130.1517929923,-1249255.1260928079,-793538.3935981087,1371.0465902335648,1534.4134,14.799802539842968,1479.9802539842967,1.0794529263459782,103.67796434237295,1.1191548200696848,108.93366375073207
28069,MS,Kemper County,De Kalb,32.7697,-88.6503,capitol,-1090206.8425344483,-612373.0289298033,-1212298.1108981136,-680952.1250212652,1250.4206036648602,1414.267,13.904540647781616,1390.4540647781616,1.1119890864744848,101.71260135987575,1.1310330266911166,140.03346111330148
28071,MS,Lafayette County,Oxford,34.366666666667,-89.518611111111,capitol,-1148621.8678079566,-425479.09241857834,-1329633.7727489048,-492530.5592152294,1224.8937314281495,1428.4663999999998,14.179253581889816,1417.9253581889816,1.1575905091258565,100.74341302594952,1.1661961877578533,193.03162676083224
28073,MS,Lamar County,Purvis,31.1425,-89.4078,capitol,-1182890.5129226705,-783343.5407474159,-1281560.635350173,-848685.6854547627,1418.751940401548,1592.82,15.370963062784844,1537.0963062784845,1.0834144169300248,103.62525714842359,1.1226909755268322,118.34436587693648
28075,MS,Lauderdale County,Meridian,32.364305555556,-88.703666666667,capitol,-1100427.4036855574,-656601.553801151,-1185132.1675230747,-707143.0791791993,1281.4312588805622,1431.2388,13.800686899314035,1380.0686899314035,1.07697442244152,103.70779443385096,1.1169064201308054,98.63743105084129
28077,MS,Lawrence County,Monticello,31.5542,-90.11,capitol,-1243646.3680274035,-728944.7124527432,-1355919.499911378,-794751.9289906275,1441.5327545777668,1623.8823,15.716705503616986,1571.6705503616986,1.0902773768897467,103.32205433424235,1.1264969837439762,130.1377957839317
28079,MS,Leake County,Carthage,32.7414,-89.535,capitol,-1173010.7012715857,-604967.878118198,-1338519.7379992185,-690327.4154608336,1319.82583656045,1501.7818,15.060501417782644,1506.0501417782643,1.1410976358086207,99.71658700730742,1.1378636168494314,186.22430521781445
28081,MS,Lee County,Tupelo,34.257611111111,-88.703388888889,capitol,-1075606.8518968704,-447190.37839622336,-1232858.2796563315,-512568.6579777319,1164.8645133137388,1345.5895,13.351652208091187,1335.1652208091186,1.1461978672617628,100.78074825710065,1.1551467871333339,170.3007074953798
28083,MS,Leflore County,Greenwood,33.5186,-90.1839,capitol,-1221974.0834255333,-510845.4280489768,-1412130.0169581547,-590339.9857315862,1324.4560060350116,1556.5506,15.305595328336,1530.5595328336,1.1556137205459887,101.6981415364015,1.1752376771349347,206.10352679858846
28085,MS,Lincoln County,Brookhaven,31.581944444444,-90.443055555556,capitol,-1274662.8564311068,-721499.7710115614,-1390930.6196997054,-787311.0278086675,1464.6935915524598,1660.0045,15.982949175065743,1598.2949175065744,1.0912145220847915,103.86096344407426,1.133345915878915,133.60132595411443
28087,MS,Lowndes County,Columbus,33.501666666667,-88.415,capitol,-1058950.4691931508,-534071.4809037463,-1208794.6616355833,-609643.9577010148,1186.0052457384475,1382.5813,13.53828013139055,1353.828013139055,1.1415025506873837,102.12385078325246,1.1657463615510044,167.82276740060757
28089,MS,Madison County,Canton,32.6119,-90.0317,capitol,-1221122.5690718156,-613028.429432896,-1388407.7047651187,-697008.9786413868,1366.3616592943151,1579.2284,15.535435207801081,1553.543520780108,1.136992911219762,101.65330928141583,1.1557909205499985,187.18186148579295
28091,MS,Marion County,Columbia,31.2567,-89.8289,capitol,-1221258.8456431774,-765448.435479233,-1326628.6858659477,-831491.0927201222,1441.313454956732,1617.7175,15.6566953966516,1565.6695396651598,1.0862796945943733,103.32432604813728,1.1223911734374004,124.356084708428
28093,MS,Marshall County,Holly Springs,34.7733,-89.4464,capitol,-1136251.555866803,-381405.17087261594,-1313624.702606929,-440943.9543324308,1198.556424444882,1396.0968,13.85655595796251,1385.655595796251,1.1561037657764215,100.75352087744064,1.164815249016424,187.09917135136908
28095,MS,Monroe County,Aberdeen,33.824444444444,-88.549722222222,capitol,-1067204.5288237475,-496850.1092156042,-1241963.4712208142,-578211.2703344455,1177.1939251327603,1367.6765,13.699640641230802,1369.9640641230803,1.1637539362671958,99.83302013658698,1.161810701533953,192.77013899032002
28097,MS,Montgomery County,Winona,33.482055555556,-89.728138888889,capitol,-1180474.4135284512,-520682.2649581638,-1358225.4730280926,-599084.4930779145,1290.2053565372082,1513.1918,14.844792573252104,1484.4792573252103,1.1505759527377992,101.93418281414891,1.172830195079384,194.27390078800212
28099,MS,Neshoba County,Philadelphia,32.7742,-89.1128,capitol,-1133240.2032515171,-606464.9528739667,-1277073.9575664906,-683439.0407875737,1285.3143962976383,1458.3323,14.484497973927773,1448.4497973927773,1.126922565844631,100.6822813345006,1.1346113481656641,163.13540109513892
28101,MS,Newton County,Decatur,32.4394,-89.1119,capitol,-1137644.344251257,-643502.0642846975,-1245049.7389322522,-704255.3159857128,1307.0308185905715,1476.7848000000001,14.304280487005999,1430.4280487006,1.094410344694927,103.24076078775936,1.129877566002982,123.39723011002832
28103,MS,Noxubee County,Macon,33.1125,-88.56083,capitol,-1077459.0739928072,-575475.4825807157,-1231346.6047139578,-657667.4684690818,1221.5113946177273,1407.699,13.959731229587206,1395.9731229587205,1.1428244788462174,100.83997871079544,1.1524239611702847,174.461728340993
28105,MS,Oktibbeha County,Starkville,33.46222,-88.81972,capitol,-1096863.9976654632,-533820.7421273037,-1251809.1732629002,-609229.3149335161,1219.8668837623254,1421.3668,13.921876900904946,1392.1876900904947,1.1412619758942022,102.09591782179949,1.1651818890403898,172.32080632816923
28107,MS,Panola County,Sardis,34.4356,-89.9167,capitol,-1183940.7009992509,-412910.7212135555,-1356698.0965278829,-473161.52661495545,1253.8783223166815,1485.6636,14.368408246535088,1436.840824653509,1.1459172705041933,103.39792512216967,1.1848546813179361,182.96250233682736
28109,MS,Pearl River County,Poplarville,30.840555555556,-89.533888888889,capitol,-1198937.4281181775,-815176.4240270567,-1298027.6053496255,-882549.3948238088,1449.8150084863134,1631.6518,15.696397989836884,1569.6397989836885,1.0826483308532435,103.95071538428519,1.1254206850179695,119.82479049737492
28111,MS,Perry County,New Augusta,31.2042,-89.0319,capitol,-1146404.2201936261,-781071.8955057103,-1281323.6197796112,-872995.6247792459,1387.197153265043,1588.2318,15.50455281357328,1550.455281357328,1.1176892035195032,102.43647908436294,1.1449214671914387,163.25812809228518
28113,MS,Pike County,Magnolia,31.14917,-90.46111,capitol,-1282689.3483721986,-769097.7355169146,-1410011.358394737,-845439.7350151297,1495.5946279673317,1710.067,16.44049992045444,1644.0499920454438,1.0992617660574766,104.01551098044294,1.1434027429773257,148.45536407811204
28115,MS,Pontotoc County,Pontotoc,34.2486,-89.0067,capitol,-1103482.6871853503,-444670.94558208727,-1270424.4329202422,-511943.540607939,1189.708489825415,1382.195,13.696950129612473,1369.6950129612474,1.151286239171282,100.91261097693041,1.1617930037658482,179.98652313583239
28117,MS,Prentiss County,Booneville,34.6611,-88.5614,capitol,-1057296.9461254962,-404176.3480868968,-1240103.3123842615,-474058.3332683177,1131.9166721270433,1331.996,13.27624769551831,1327.624769551831,1.172899739215805,100.32925195043211,1.176761534483786,195.70809742478767
28119,MS,Quitman County,Marks,34.25472,-90.27278,capitol,-1219125.9059013287,-428341.3246195743,-1407133.6546269383,-494398.0688311846,1292.1858476305126,1532.6918999999998,14.914605500809493,1491.4605500809494,1.1542152027247843,102.76449483808423,1.1861234224244943,199.27470245043668
28121,MS,Rankin County,Brandon,32.2803,-89.9983,capitol,-1222769.4761343272,-650114.5297994856,-1320842.393122013,-702257.3331307237,1384.8516504023899,1556.5903,14.959244597920586,1495.9244597920585,1.0802055652368214,104.05540799943698,1.1240123081397988,111.07280938966868
28123,MS,Scott County,Forest,32.3636,-89.4753,capitol,-1172663.4290767238,-647478.1612271226,-1273576.3649854208,-703196.5545581375,1339.540028203725,1509.8578,14.548134422639603,1454.8134422639603,1.086054475143093,103.7836024975395,1.1271464593892466,115.27341406023547
28125,MS,Sharkey County,Rolling Fork,32.906944444444,-90.878333333333,capitol,-1295442.547586505,-569196.9960961335,-1520518.5320013408,-668091.8289553651,1414.9758352927006,1709.0651,16.608200679412676,1660.8200679412676,1.1737444742988927,102.90489216682795,1.2078404855913771,245.844232648567
28127,MS,Simpson County,Mendenhall,31.96111,-89.8675,capitol,-1215039.8336461263,-687073.5716463646,-1332855.6465153564,-753695.3638731842,1395.8480899444962,1572.9334,15.311958973207183,1531.1958973207184,1.0969645682443883,102.72581077002059,1.1268657465889036,135.3478073762222
28129,MS,Smith County,Raleigh,32.033055555556,-89.522777777778,capitol,-1181657.3802635206,-683442.9080531824,-1294736.3000635179,-748845.102528867,1365.0671679076593,1542.0595,14.956975209859907,1495.6975209859906,1.0956951834674613,103.0996895002839,1.1296583320245188,130.63035307833118
28131,MS,Stone County,Wiggins,30.858611111111,-89.137777777778,capitol,-1160975.2867310985,-818028.2459824994,-1286915.6180684997,-906766.3522280382,1420.2231612058583,1630.8895,15.7428619556978,1574.28619556978,1.1084780466705757,103.59549010780303,1.1483332651857845,154.06303436392173
28133,MS,Sunflower County,Indianola,33.452777777778,-90.650833333333,capitol,-1266006.707229019,-511966.70257390756,-1467829.1916756919,-593582.6934509174,1365.6071496932282,1604.228,15.8330759800481,1583.30759800481,1.1594165996864372,101.32131002349466,1.174736087432155,217.7004483115818
28135,MS,Tallahatchie County,Sumner,33.97,-90.369722222222,capitol,-1232294.9215684168,-458539.9602111267,-1434166.8266866852,-533656.9908184268,1314.8420699208448,1560.176,15.302366714394001,1530.2366714394002,1.1638178504065682,101.9565162121254,1.186588135329382,215.39460151855533
28137,MS,Tate County,Senatobia,34.616388888889,-89.969444444444,capitol,-1186073.4424402788,-392262.37892662646,-1345805.9107765383,-445089.66244837013,1249.2557723634138,1464.8086,14.17497215905369,1417.4972159053689,1.134673336928967,103.33767033640436,1.1725449923107347,168.241443541955
28139,MS,Tippah County,Ripley,34.7325,-88.946944444444,capitol,-1091425.30811673,-391858.7158586295,-1290373.733248637,-463287.9504700261,1159.6389336306681,1376.0045,13.710215521678505,1371.0215521678504,1.1822831334882598,100.36344781190861,1.1865801156674876,211.38261853718234
28141,MS,Tishomingo County,Iuka,34.810555555556,-88.195833333333,capitol,-1022081.9548727385,-391700.91635611164,-1182127.7042309055,-453036.5718616433,1094.5689244404375,1283.6743999999999,12.659652619856445,1265.9652619856445,1.1565879806361465,101.39886445119188,1.1727670787440236,171.39633754520685
28143,MS,Tunica County,Tunica,34.688888888889,-90.380555555556,capitol,-1222343.065561534,-378962.188497588,-1366992.0558920896,-423807.61649897444,1279.7401729402925,1471.1199,14.311813919537325,1431.1813919537326,1.118337473665059,102.79059721365903,1.149545768044461,151.4412190134401
28145,MS,Union County,New Albany,34.492222222222,-89.009444444444,capitol,-1100404.7573922854,-417698.3966160458,-1279531.581507364,-485692.45672998234,1177.014265260702,1383.6933000000001,13.68611789587954,1368.611789587954,1.1627826696601797,101.10195678035089,1.1755960321292453,191.59752432725207
