fips,state,county,seat,lat,lon,int_lat,int_lon,point_source
29063,MO,DeKalb County,Maysville,39.88667,-94.35972,39.894665,-94.40719,seat
29065,MO,Dent County,Salem,37.6455993,-91.5359808,37.603072,-91.489717,seat
29067,MO,Douglas County,Ava,36.956388888889,-92.663055555556,36.946517,-92.515892,seat
29069,MO,Dunklin County,Kennett,36.238055555556,-90.051666666667,36.153025,-90.062254,seat
29071,MO,Franklin County,Union,38.446666666667,-91.006111111111,38.413003,-91.072832,seat
29073,MO,Gasconade County,Hermann,38.6992,-91.4392,38.441183,-91.50578,seat
29075,MO,Gentry County,Albany,40.24806,-94.33056,40.208127,-94.405321,seat
29077,MO,Greene County,Springfield,37.195,-93.286111111111,37.258196,-93.340641,seat
29079,MO,Grundy County,Trenton,40.0783,-93.6114,40.112541,-93.565054,seat
29081,MO,Harrison County,Bethany,40.266666666667,-94.033888888889,40.34562,-93.992582,seat
29083,MO,Henry County,Clinton,38.37,-93.7717,38.386491,-93.792628,seat
29085,MO,Hickory County,Hermitage,37.9419,-93.3178,37.93691,-93.322988,seat
29087,MO,Holt County,Oregon,39.9867,-95.1425,40.095724,-95.219072,seat
29089,MO,Howard County,Fayette,39.1456,-92.6861,39.143365,-92.695926,seat
29091,MO,Howell County,West Plains,36.737222222222,-91.865,36.774369,-91.887368,seat
29093,MO,Iron County,Ironton,37.6006,-90.6317,37.625971,-90.699587,seat
29095,MO,Jackson County,Kansas City,39.05,-94.583333333333,39.005364,-94.343211,seat
29097,MO,Jasper County,Carthage,37.167777777778,-94.315,37.205197,-94.337259,seat
29099,MO,Jefferson County,Hillsboro,38.2322,-90.5633,38.25763,-90.543681,seat
29101,MO,Johnson County,Warrensburg,38.7631,-93.735,38.741528,-93.811863,seat
29103,MO,Knox County,Edina,40.1689,-92.1733,40.136856,-92.146835,seat
29105,MO,Laclede County,Lebanon,37.678333333333,-92.661666666667,37.659698,-92.594843,seat
29107,MO,Lafayette County,Lexington,39.1831,-93.875,39.068705,-93.802639,seat
29109,MO,Lawrence County,Mount Vernon,37.1,-93.8181,37.10659,-93.830551,seat
29111,MO,Lewis County,Monticello,40.1178,-91.7142,40.084559,-91.728803,seat
29113,MO,Lincoln County,Troy,38.975,-90.977222222222,39.062255,-90.962916,seat
29115,MO,Linn County,Linneus,39.8781,-93.1878,39.86444,-93.108019,seat
29117,MO,Livingston County,Chillicothe,39.7931,-93.5519,39.778587,-93.548201,seat
29119,MO,McDonald County,Pineville,36.5925,-94.3825,36.627955,-94.343716,seat
29121,MO,Macon County,Macon,39.74056,-92.47056,39.829795,-92.56434,seat
29123,MO,Madison County,Fredericktown,37.5594,-90.2944,37.474481,-90.343413,seat
29125,MO,Maries County,Vienna,38.1867,-91.9481,38.162615,-91.923601,seat
29127,MO,Marion County,Palmyra,39.7975,-91.5247,39.807538,-91.635379,seat
29129,MO,Mercer County,Princeton,40.3989,-93.5858,40.421413,-93.567631,seat
29131,MO,Miller County,Tuscumbia,38.2353,-92.4597,38.21668,-92.429876,seat
29133,MO,Mississippi County,Charleston,36.921388888889,-89.346388888889,36.826264,-89.295929,seat
29135,MO,Moniteau County,California,38.63,-92.5683,38.633037,-92.583642,seat
29137,MO,Monroe County,Paris,39.4803,-92.0011,39.49827,-92.006458,seat
29139,MO,Montgomery County,Montgomery City,38.9769,-91.505,38.935184,-91.465427,seat
29141,MO,Morgan County,Versailles,38.431388888889,-92.844443888889,38.420806,-92.874835,seat
29143,MO,New Madrid County,New Madrid,36.587777777778,-89.535833333333,36.594261,-89.655948,seat
29145,MO,Newton County,Neosho,36.855555555556,-94.376388888889,36.908371,-94.335034,seat
29147,MO,Nodaway County,Maryville,40.345277777778,-94.871111111111,40.361136,-94.883146,seat
29149,MO,Oregon County,Alton,36.69389,-91.39889,36.68531,-91.401827,seat
29151,MO,Osage County,Linn,38.4831,-91.8469,38.464253,-91.859504,seat
29153,MO,Ozark County,Gainesville,36.6036,-92.4308,36.64959,-92.458549,seat
29155,MO,Pemiscot County,Caruthersville,36.1847,-89.6614,36.209916,-89.785942,seat
29157,MO,Perry County,Perryville,37.7261,-89.8717,37.71113,-89.802125,seat
29159,MO,Pettis County,Sedalia,38.709833333333,-93.229555555556,38.727367,-93.285207,seat
29161,MO,Phelps County,Rolla,37.948888888889,-91.763055555556,37.866326,-91.790349,seat
29163,MO,Pike County,Bowling Green,39.3417,-91.2,39.339959,-91.171607,seat
29165,MO,Platte County,Platte City,39.3617,-94.7747,39.37869,-94.761477,seat
29167,MO,Polk County,Bolivar,37.616666666667,-93.416666666667,37.616761,-93.400817,seat
29169,MO,Pulaski County,Waynesville,37.8203,-92.2136,37.824835,-92.207022,seat
29171,MO,Putnam County,Unionville,40.4764,-93.0061,40.478606,-93.014531,seat
29173,MO,Ralls County,New London,39.5853,-91.3992,39.553455,-91.524787,seat
29175,MO,Randolph County,Huntsville,39.4356,-92.5442,39.439249,-92.492959,seat
29177,MO,Ray County,Richmond,39.2775,-93.9758,39.308401,-93.995746,seat
29179,MO,Reynolds County,Centerville,37.436111111111,-90.961111111111,37.366464,-90.972282,seat
29181,MO,Ripley County,Doniphan,36.6222,-90.8222,36.65017,-90.874834,seat
29183,MO,St. Charles County,St. Charles,38.788611111111,-90.511666666667,38.781102,-90.674915,seat
29185,MO,St. Clair County,Osceola,38.0464,-93.6994,38.04223,-93.77656,seat
29186,MO,Ste. Genevieve County,Ste. Genevieve,37.9769,-90.0486,37.885845,-90.161531,seat
29187,MO,St. Francois County,Farmington,37.781944444444,-90.422222222222,37.810707,-90.473868,seat
29189,MO,St. Louis County,Clayton,38.645277777778,-90.331944444444,38.640688,-90.446073,seat
29195,MO,Saline County,Marshall,39.116111111111,-93.197777777778,39.13584,-93.204164,seat
29197,MO,Schuyler County,Lancaster,40.5242,-92.5292,40.469361,-92.519016,seat
29199,MO,Scotland County,Memphis,40.46083,-92.16972,40.447686,-92.142824,seat
29201,MO,Scott County,Benton,37.0969,-89.5622,37.047793,-89.568098,seat
29203,MO,Shannon County,Eminence,37.148333333333,-91.358888888889,37.152498,-91.391328,seat
29205,MO,Shelby County,Shelbyville,39.8072,-92.0411,39.797531,-92.088719,seat
29207,MO,Stoddard County,Bloomfield,36.8878,-89.93,36.851557,-89.947481,seat
29209,MO,Stone County,Galena,36.8056,-93.4672,36.745822,-93.457842,seat
29211,MO,Sullivan County,Milan,40.20139,-93.125,40.209587,-93.109783,seat
29213,MO,Taney County,Forsyth,36.6867,-93.1128,36.649827,-93.042819,seat
29215,MO,Texas County,Houston,37.3233,-91.9597,37.314257,-91.964478,seat
29217,MO,Vernon County,Nevada,37.838111111111,-94.359611111111,37.850196,-94.341597,seat
29219,MO,Warren County,Warrenton,38.8158,-91.1403,38.761902,-91.159306,seat
29221,MO,Washington County,Potosi,37.9378,-90.7819,37.942611,-90.897018,seat
29223,MO,Wayne County,Greenville,37.1272,-90.4483,37.111074,-90.453931,seat
29225,MO,Webster County,Marshfield,37.33944,-92.90722,37.280804,-92.87608,seat
29227,MO,Worth County,Grant City,40.4857785,-94.4134577,40.480499,-94.419198,seat
29229,MO,Wright County,Hartville,37.2503,-92.5119,37.267633,-92.479989,seat
29510,MO,St. Louis city,(internal point),38.635699,-90.244582,38.635699,-90.244582,internal_point
30001,MT,Beaverhead County,Dillon,45.215833333333,-112.63416666667,45.133863,-112.892869,seat
30003,MT,Big Horn County,Hardin,45.7319,-107.613,45.407868,-107.518162,seat
30005,MT,Blaine County,Chinook,48.583333333333,-109.23333333333,48.428282,-108.967648,seat
30007,MT,Broadwater County,Townsend,46.320277777778,-111.51777777778,46.329849,-111.497873,seat
30009,MT,Carbon County,Red Lodge,45.1875,-109.24861111111,45.224468,-109.028554,seat
30011,MT,Carter County,Ekalaka,45.889166666667,-104.54972222222,45.516825,-104.515324,seat
30013,MT,Cascade County,Great Falls,47.503611111111,-111.28638888889,47.316575,-111.350262,seat
30015,MT,Chouteau County,Fort Benton,47.819444444444,-110.66972222222,47.886834,-110.4362,seat
30017,MT,Custer County,Miles City,46.40833,-105.84,46.261414,-105.550352,seat
30019,MT,Daniels County,Scobey,48.790833333333,-105.42,48.794429,-105.541739,seat
30021,MT,Dawson County,Glendive,47.108333333333,-104.70833333333,47.26613,-104.898271,seat
30023,MT,Deer Lodge County,Anaconda,46.127777777778,-112.95833333333,46.094672,-113.141624,seat
30025,MT,Fallon County,Baker,46.364722222222,-104.275,46.318184,-104.405718,seat
30027,MT,Fergus County,Lewistown,47.064722222222,-109.43,47.221816,-109.232956,seat
30029,MT,Flathead County,Kalispell,48.2,-114.31666666667,48.295422,-114.052059,seat
30031,MT,Gallatin County,Bozeman,45.679444444444,-111.03722222222,45.518054,-111.163921,seat
30033,MT,Garfield County,Jordan,47.320833333333,-106.91,47.267184,-106.995991,seat
30035,MT,Glacier County,Cut Bank,48.634722222222,-112.33111111111,48.705671,-112.990502,seat
30037,MT,Golden Valley County,Ryegate,46.298888888889,-109.25555555556,46.380624,-109.174586,seat
30039,MT,Granite County,Philipsburg,46.333055555556,-113.29666666667,46.395955,-113.427356,seat
30041,MT,Hill County,Havre,48.545277777778,-109.6775,48.631959,-110.106321,seat
30043,MT,Jefferson County,Boulder,46.236388888889,-112.12194444444,46.124232,-112.059428,seat
30045,MT,Judith Basin County,Stanford,47.153055555556,-110.21916666667,47.032558,-110.30532,seat
30047,MT,Lake County,Polson,47.6881,-114.157,47.642901,-114.083687,seat
30049,MT,Lewis and Clark County,Helena,46.592777777778,-112.035,47.132013,-112.373367,seat
30051,MT,Liberty County,Chester,48.511111111111,-110.96722222222,48.559654,-111.036924,seat
30053,MT,Lincoln County,Libby,48.3882861,-115.5559988,48.552385,-115.463185,seat
30055,MT,McCone County,Circle,47.416944444444,-105.58861111111,47.629628,-105.757222,seat
30057,MT,Madison County,Virginia City,45.2942,-111.941,45.32529,-111.913791,seat
30059,MT,Meagher County,White Sulphur Springs,46.546388888889,-110.9025,46.5857,-110.92174,seat
30061,MT,Mineral County,Superior,47.193333333333,-114.89027777778,47.129687,-115.085385,seat
30063,MT,Missoula County,Missoula,46.8625,-114.01166666667,47.027263,-113.892691,seat
30065,MT,Musselshell County,Roundup,46.448333333333,-108.54277777778,46.505281,-108.439763,seat
30067,MT,Park County,Livingston,45.658333333333,-110.56666666667,45.463081,-110.53493,seat
30069,MT,Petroleum County,Winnett,47.0044,-108.351,47.141917,-108.226575,seat
30071,MT,Phillips County,Malta,48.354166666667,-107.87083333333,48.250143,-107.928897,seat
30073,MT,Pondera County,Conrad,48.1728,-111.947,48.228604,-112.220761,seat
30075,MT,Powder River County,Broadus,45.442777777778,-105.40916666667,45.408926,-105.555344,seat
30077,MT,Powell County,Deer Lodge,46.396111111111,-112.73305555556,46.844225,-112.9311,seat
30079,MT,Prairie County,Terry,46.79,-105.31333333333,46.812388,-105.503938,seat
30081,MT,Ravalli County,Hamilton,46.248333333333,-114.15972222222,46.077744,-114.105795,seat
30083,MT,Richland County,Sidney,47.7125,-104.16138888889,47.785633,-104.563408,seat
30085,MT,Roosevelt County,Wolf Point,48.091388888889,-105.6425,48.282747,-104.99517,seat
30087,MT,Rosebud County,Forsyth,46.2667,-106.678,46.173206,-106.666792,seat
30089,MT,Sanders County,Thompson Falls,47.596666666667,-115.34361111111,47.756497,-115.180306,seat
30091,MT,Sheridan County,Plentywood,48.776111111111,-104.55888888889,48.705587,-104.533916,seat
30093,MT,Silver Bow County,Butte,46.006388888889,-112.52972222222,45.896232,-112.660071,seat
30095,MT,Stillwater County,Columbus,45.6383,-109.252,45.658545,-109.381576,seat
30097,MT,Sweet Grass County,Big Timber,45.833333333333,-109.95027777778,45.811292,-109.944796,seat
30099,MT,Teton County,Choteau,47.816666666667,-112.18333333333,47.819035,-112.281725,seat
30101,MT,Toole County,Shelby,48.507222222222,-111.86027777778,48.645125,-111.733472,seat
30103,MT,Treasure County,Hysham,46.290555555556,-107.23,46.227113,-107.275296,seat
30105,MT,Valley County,Glasgow,48.195,-106.63611111111,48.34985,-106.670424,seat
30107,MT,Wheatland County,Harlowton,46.436388888889,-109.83361111111,46.496967,-109.857684,seat
30109,MT,Wibaux County,Wibaux,46.986944444444,-104.18972222222,46.962966,-104.274518,seat
30111,MT,Yellowstone County,Billings,45.786666666667,-108.53722222222,45.936987,-108.276656,seat
31001,NE,Adams County,Hastings,40.589166666667,-98.391666666667,40.520632,-98.500044,seat
31003,NE,Antelope County,Neligh,42.13,-98.029166666667,42.183225,-98.058037,seat
31005,NE,Arthur County,Arthur,41.5722,-101.691,41.57193,-101.695917,seat
31007,NE,Banner County,Harrisburg,41.554444444444,-103.74027777778,41.53975,-103.726263,seat
31009,NE,Blaine County,Brewster,41.938333333333,-99.865555555556,41.931945,-99.996407,seat
31011,NE,Boone County,Albion,41.689444444444,-98.003055555556,41.703934,-98.070476,seat
31013,NE,Box Butte County,Alliance,42.101388888889,-102.87027777778,42.21038,-103.081779,seat
31015,NE,Boyd County,Butte,42.911666666667,-98.846944444444,42.894448,-98.773022,seat
31017,NE,Brown County,Ainsworth,42.5475,-99.858888888889,42.359562,-99.92392,seat
31019,NE,Buffalo County,Kearney,40.7,-99.083333333333,40.855265,-99.074984,seat
31021,NE,Burt County,Tekamah,41.778055555556,-96.2225,41.854179,-96.337746,seat
31023,NE,Butler County,David City,41.254444444444,-97.126388888889,41.226072,-97.132039,seat
31025,NE,Cass County,Plattsmouth,41.008611111111,-95.891666666667,40.909878,-96.140609,seat
31027,NE,Cedar County,Hartington,42.621111111111,-97.263888888889,42.60456,-97.25687,seat
31029,NE,Chase County,Imperial,40.518333333333,-101.6425,40.53039,-101.694192,seat
31031,NE,Cherry County,Valentine,42.873611111111,-100.55027777778,42.571323,-101.047653,seat
31033,NE,Cheyenne County,Sidney,41.1394,-102.978,41.214236,-103.011929,seat
31035,NE,Clay County,Clay Center,40.522222222222,-98.055,40.523669,-98.050858,seat
31037,NE,Colfax County,Schuyler,41.448888888889,-97.060277777778,41.57496,-97.088945,seat
31039,NE,Cuming County,West Point,41.839722222222,-96.711388888889,41.915865,-96.788517,seat
31041,NE,Custer County,Broken Bow,41.404722222222,-99.641388888889,41.393893,-99.726866,seat
31043,NE,Dakota County,Dakota City,42.415277777778,-96.417777777778,42.391624,-96.561327,seat
31045,NE,Dawes County,Chadron,42.8275,-103.00305555556,42.713038,-103.135436,seat
31047,NE,Dawson County,Lexington,40.779444444444,-99.743888888889,40.86784,-99.815583,seat
31049,NE,Deuel County,Chappell,41.094166666667,-102.46888888889,41.111903,-102.332609,seat
31051,NE,Dixon County,Ponca,42.563888888889,-96.710555555556,42.485086,-96.855784,seat
31053,NE,Dodge County,Fremont,41.439722222222,-96.49,41.577008,-96.645852,seat
31055,NE,Douglas County,Omaha,41.258611111111,-95.9375,41.297091,-96.154066,seat
31057,NE,Dundy County,Benkelman,40.050555555556,-101.53361111111,40.180165,-101.681133,seat
31059,NE,Fillmore County,Geneva,40.526388888889,-97.601944444444,40.52504,-97.596705,seat
31061,NE,Franklin County,Franklin,40.095277777778,-98.953055555556,40.183203,-98.96208,seat
31063,NE,Frontier County,Stockville,40.53325,-100.384545,40.530947,-100.406683,seat
31065,NE,Furnas County,Beaver City,40.136666666667,-99.829166666667,40.192252,-99.908637,seat
31067,NE,Gage County,Beatrice,40.268333333333,-96.743055555556,40.255234,-96.683453,seat
31069,NE,Garden County,Oshkosh,41.408611111111,-102.34638888889,41.633364,-102.302985,seat
31071,NE,Garfield County,Burwell,41.781388888889,-99.134166666667,41.906912,-98.951283,seat
31073,NE,Gosper County,Elwood,40.588611111111,-99.860555555556,40.509095,-99.823206,seat
31075,NE,Grant County,Hyannis,42.000833333333,-101.76527777778,41.913957,-101.755965,seat
31077,NE,Greeley County,Greeley Center,41.548055555556,-98.530833333333,41.567563,-98.530567,seat
31079,NE,Hall County,Grand Island,40.924277777778,-98.338694444444,40.866027,-98.502664,seat
31081,NE,Hamilton County,Aurora,40.8667,-98.0036,40.872817,-98.022329,seat
31083,NE,Harlan County,Alma,40.100833333333,-99.3625,40.178766,-99.403418,seat
31085,NE,Hayes County,Hayes Center,40.511388888889,-101.02055555556,40.537234,-101.047963,seat
31087,NE,Hitchcock County,Trenton,40.176111111111,-101.01361111111,40.176896,-101.044217,seat
31089,NE,Holt County,O'Neill,42.460833333333,-98.646944444444,42.459287,-98.784766,seat
31091,NE,Hooker County,Mullen,42.0425,-101.04555555556,41.920317,-101.117324,seat
31093,NE,Howard County,St. Paul,41.213611111111,-98.46,41.216851,-98.513342,seat
31095,NE,Jefferson County,Fairbury,40.140833333333,-97.1775,40.175736,-97.143103,seat
31097,NE,Johnson County,Tecumseh,40.37,-96.191666666667,40.394955,-96.265264,seat
31099,NE,Kearney County,Minden,40.498527777778,-98.947694444444,40.50912,-98.947602,seat
31101,NE,Keith County,Ogallala,41.128888888889,-101.71944444444,41.194245,-101.644449,seat
31103,NE,Keya Paha County,Springview,42.823611111111,-99.748055555556,42.87548,-99.718351,seat
31105,NE,Kimball County,Kimball,41.233611111111,-103.65944444444,41.199274,-103.703153,seat
31107,NE,Knox County,Center,42.608888888889,-97.876111111111,42.634404,-97.891349,seat
31109,NE,Lancaster County,Lincoln,40.809166666667,-96.678055555556,40.783547,-96.688658,seat
31111,NE,Lincoln County,North Platte,41.135914,-100.770501,41.050322,-100.744481,seat
31113,NE,Logan County,Stapleton,41.48,-100.51277777778,41.542155,-100.443665,seat
31115,NE,Loup County,Taylor,41.769444444444,-99.380555555556,41.90279,-99.509276,seat
31117,NE,McPherson County,Tryon,41.55277,-100.95765,41.648414,-101.120851,seat
31119,NE,Madison County,Madison,41.8275,-97.456944444444,41.909929,-97.606856,seat
31121,NE,Merrick County,Central City,41.1139,-98.0025,41.16979,-98.031057,seat
31123,NE,Morrill County,Bridgeport,41.667777777778,-103.09888888889,41.732204,-102.990594,seat
31125,NE,Nance County,Fullerton,41.363055555556,-97.970833333333,41.402385,-97.991408,seat
31127,NE,Nemaha County,Auburn,40.388333333333,-95.842222222222,40.387389,-95.852721,seat
31129,NE,Nuckolls County,Nelson,40.2019,-98.0667,40.176492,-98.046842,seat
31131,NE,Otoe County,Nebraska City,40.676111111111,-95.859722222222,40.637992,-96.131027,seat
31133,NE,Pawnee County,Pawnee City,40.110555555556,-96.153611111111,40.137797,-96.245214,seat
31135,NE,Perkins County,Grant,40.844444444444,-101.72611111111,40.857646,-101.627468,seat
31137,NE,Phelps County,Holdrege,40.436388888889,-99.382222222222,40.516365,-99.406557,seat
31139,NE,Pierce County,Pierce,42.199444444444,-97.529444444444,42.271413,-97.610992,seat
31141,NE,Platte County,Columbus,41.429305555556,-97.358138888889,41.576866,-97.513467,seat
31143,NE,Polk County,Osceola,41.178055555556,-97.548611111111,41.187925,-97.570663,seat
31145,NE,Red Willow County,McCook,40.205277777778,-100.62611111111,40.16942,-100.468576,seat
31147,NE,Richardson County,Falls City,40.0625,-95.601111111111,40.123743,-95.718603,seat
31149,NE,Rock County,Bassett,42.583888888889,-99.537222222222,42.394749,-99.420851,seat
31151,NE,Saline County,Wilber,40.481944444444,-96.9625,40.516802,-97.131755,seat
31153,NE,Sarpy County,Papillion,41.155833333333,-96.040833333333,41.115064,-96.109125,seat
31155,NE,Saunders County,Wahoo,41.211111111111,-96.619805555556,41.22339,-96.6421,seat
31157,NE,Scotts Bluff County,Gering,41.824166666667,-103.665,41.850506,-103.703021,seat
31159,NE,Seward County,Seward,40.911111111111,-97.096944444444,40.871944,-97.140383,seat
31161,NE,Sheridan County,Rushville,42.717222222222,-102.46027777778,42.512289,-102.36828,seat
31163,NE,Sherman County,Loup City,41.277222222222,-98.968055555556,41.218743,-98.972849,seat
31165,NE,Sioux County,Harrison,42.688055555556,-103.88222222222,42.470668,-103.73217,seat
31167,NE,Stanton County,Stanton,41.95,-97.2231,41.905045,-97.177109,seat
31169,NE,Thayer County,Hebron,40.168333333333,-97.586666666667,40.173429,-97.596235,seat
31171,NE,Thomas County,Thedford,41.978888888889,-100.575,41.85573,-100.524703,seat
31173,NE,Thurston County,Pender,42.111666666667,-96.710555555556,42.154061,-96.533943,seat
31175,NE,Valley County,Ord,41.6025,-98.93,41.564094,-98.983484,seat
31177,NE,Washington County,Blair,41.545555555556,-96.134444444444,41.533973,-96.224577,seat
31179,NE,Wayne County,Wayne,42.236111111111,-97.016944444444,42.210746,-97.126243,seat
31181,NE,Webster County,Red Cloud,40.088333333333,-98.522777777778,40.180646,-98.49859,seat
31183,NE,Wheeler County,Bartlett,41.885,-98.5525,41.922575,-98.520853,seat
31185,NE,York County,York,40.867222222222,-97.588888888889,40.873056,-97.596742,seat
32001,NV,Churchill County,Fallon,39.4728,-118.779,39.53771,-118.264166,seat
32003,NV,Clark County,Las Vegas,36.167222222222,-115.14861111111,36.21413,-115.014398,seat
32005,NV,Douglas County,Minden,38.95583,-119.76917,38.905129,-119.609019,seat
32007,NV,Elko County,Elko,40.832472222222,-115.76316666667,41.141133,-115.351424,seat
32009,NV,Esmeralda County,Goldfield,37.7085439,-117.2356341,37.778966,-117.632382,seat
32011,NV,Eureka County,Eureka,39.5117,-115.962,39.977788,-116.272208,seat
32013,NV,Humboldt County,Winnemucca,40.968333333333,-117.72666666667,41.407914,-118.127591,seat
32015,NV,Lander County,Battle Mountain,40.639444444444,-116.93722222222,39.90021,-117.04724,seat
32017,NV,Lincoln County,Pioche,37.941388888889,-114.44888888889,37.634605,-114.863037,seat
32019,NV,Lyon County,Dayton,39.2517,-119.562,39.022213,-119.197425,seat
32021,NV,Mineral County,Hawthorne,38.5253,-118.623,38.516647,-118.416279,seat
32023,NV,Nye County,Tonopah,38.067222222222,-117.23,37.965864,-116.459011,seat
32027,NV,Pershing County,Lovelock,40.18,-118.47666666667,40.439639,-118.409477,seat
32029,NV,Storey County,Virginia City,39.310277777778,-119.64944444444,39.438385,-119.524646,seat
32031,NV,Washoe County,Reno,39.526111111111,-119.8125,40.73132,-119.663269,seat
32033,NV,White Pine County,Ely,39.253333333333,-114.87722222222,39.418176,-114.900565,seat
32510,NV,Carson City,(internal point),39.15306,-119.747368,39.15306,-119.747368,internal_point
33001,NH,Belknap County,Laconia,43.5275,-71.4703,43.519109,-71.425366,seat
33003,NH,Carroll County,Ossipee,43.684722222222,-71.117222222222,43.867774,-71.20156,seat
33005,NH,Cheshire County,Keene,42.933611111111,-72.278055555556,42.92546,-72.248183,seat
33007,NH,Coos County,Lancaster,44.488888888889,-71.569166666667,44.652548,-71.289431,seat
33009,NH,Grafton County,Haverhill,44.034166666667,-72.063888888889,43.926439,-71.842424,seat
33011,NH,Hillsborough County,Manchester,42.990833333333,-71.463611111111,42.911532,-71.723055,seat
33013,NH,Merrimack County,Concord,43.206666666667,-71.538055555556,43.299579,-71.680041,seat
33015,NH,Rockingham County,Brentwood,42.978611111111,-71.072777777778,42.988664,-71.09908,seat
33017,NH,Strafford County,Dover,43.195277777778,-70.875,43.293272,-71.035589,seat
33019,NH,Sullivan County,Newport,43.365277777778,-72.173333333333,43.361188,-72.222084,seat
34001,NJ,Atlantic County,Mays Landing,39.456111111111,-74.726944444444,39.469355,-74.633759,seat
34003,NJ,Bergen County,Hackensack,40.887777777778,-74.048055555556,40.959698,-74.074727,seat
34005,NJ,Burlington County,Mount Holly,39.9953,-74.7865,39.875786,-74.663006,seat
34007,NJ,Camden County,Camden,39.9368,-75.1066,39.802407,-74.961249,seat
34009,NJ,Cape May County,Middle Township,39.088,-74.8376,39.085841,-74.846354,seat
34011,NJ,Cumberland County,Bridgeton,39.4275,-75.228,39.328434,-75.121628,seat
34013,NJ,Essex County,Newark,40.735555555556,-74.172222222222,40.7874,-74.246292,seat
34015,NJ,Gloucester County,Woodbury,39.838055555556,-75.153055555556,39.722875,-75.145679,seat
34017,NJ,Hudson County,Jersey City,40.71,-74.06,40.731375,-74.078601,seat
34019,NJ,Hunterdon County,Flemington,40.5087,-74.8601,40.565283,-74.911969,seat
34021,NJ,Mercer County,Trenton,40.220277777778,-74.765833333333,40.282503,-74.703724,seat
34023,NJ,Middlesex County,New Brunswick,40.486666666667,-74.444444444444,40.439621,-74.40743,seat
34025,NJ,Monmouth County,Freehold,40.262862,-74.277344,40.287048,-74.152446,seat
34027,NJ,Morris County,Morristown,40.7966,-74.4773,40.858896,-74.547292,seat
34029,NJ,Ocean County,Toms River,39.9943,-74.1662,39.865669,-74.258864,seat
34031,NJ,Passaic County,Paterson,40.916666666667,-74.172222222222,41.036655,-74.299408,seat
34033,NJ,Salem County,Salem,39.5682,-75.4725,39.573828,-75.357356,seat
34035,NJ,Somerset County,Somerville,40.5698,-74.6077,40.565527,-74.619938,seat
34037,NJ,Sussex County,Newton,41.0527,-74.7548,41.137461,-74.691914,seat
34039,NJ,Union County,Elizabeth,40.662222222222,-74.209166666667,40.659871,-74.308696,seat
34041,NJ,Warren County,Belvidere,40.8298,-75.0733,40.853491,-75.009498,seat
35001,NM,Bernalillo County,Albuquerque,35.084444444444,-106.65027777778,35.053628,-106.66908,seat
35003,NM,Catron County,Reserve,33.7086,-108.761,33.901621,-108.391928,seat
35005,NM,Chaves County,Roswell,33.394166666667,-104.52277777778,33.361604,-104.469837,seat
35006,NM,Cibola County,Grants,35.155277777778,-107.84222222222,34.928272,-107.99268,seat
35007,NM,Colfax County,Raton,36.896944444444,-104.44,36.612964,-104.64011,seat
35009,NM,Curry County,Clovis,34.405472222222,-103.20508333333,34.572984,-103.346055,seat
35011,NM,De Baca County,Fort Sumner,34.471666666667,-104.24527777778,34.359273,-104.368696,seat
35013,NM,Doña Ana County,Las Cruces,32.314027777778,-106.77980555556,32.349919,-106.834968,seat
35015,NM,Eddy County,Carlsbad,32.42575,-104.23761111111,32.457835,-104.306434,seat
35017,NM,Grant County,Silver City,32.7725,-108.27936111111,32.732087,-108.381504,seat
35019,NM,Guadalupe County,Santa Rosa,34.9422,-104.684,34.869782,-104.784968,seat
35021,NM,Harding County,Mosquero,35.77611,-103.95694,35.859352,-103.853424,seat
35023,NM,Hidalgo County,Lordsburg,32.346944444444,-108.70722222222,31.898052,-108.751929,seat
35025,NM,Lea County,Lovington,32.946388888889,-103.35361111111,32.795687,-103.413271,seat
35027,NM,Lincoln County,Carrizozo,33.643888888889,-105.8775,33.740841,-105.449805,seat
35028,NM,Los Alamos County,Los Alamos,35.891111111111,-106.29777777778,35.870047,-106.307968,seat
35029,NM,Luna County,Deming,32.261111111111,-107.75583333333,32.184523,-107.747191,seat
35031,NM,McKinley County,Gallup,35.523611111111,-108.73416666667,35.584062,-108.253294,seat
35033,NM,Mora County,Mora,35.974166666667,-105.33,35.982841,-104.921898,seat
35035,NM,Otero County,Alamogordo,32.904638888889,-105.94183333333,32.615599,-105.751308,seat
35037,NM,Quay County,Tucumcari,35.169444444444,-103.72555555556,35.107018,-103.548071,seat
35039,NM,Rio Arriba County,Tierra Amarilla,36.700277777778,-106.54972222222,36.509669,-106.693983,seat
35041,NM,Roosevelt County,Portales,34.182222222222,-103.33861111111,34.021207,-103.483004,seat
35043,NM,Sandoval County,Bernalillo,35.309444444444,-106.55194444444,35.685091,-106.883119,seat
35045,NM,San Juan County,Aztec,36.822055555556,-107.99288888889,36.511624,-108.324578,seat
35047,NM,San Miguel County,Las Vegas,35.596944444444,-105.2225,35.476859,-104.803519,seat
35049,NM,Santa Fe County,Santa Fe,35.666666666667,-105.96666666667,35.514531,-105.963972,seat
35051,NM,Sierra County,Truth or Consequences,33.133611111111,-107.25277777778,33.119468,-107.188161,seat
35053,NM,Socorro County,Socorro,34.061666666667,-106.89944444444,33.991658,-106.939136,seat
35055,NM,Taos County,Taos,36.40725,-105.57327777778,36.577183,-105.638878,seat
35057,NM,Torrance County,Estancia,34.758333333333,-106.05555555556,34.554978,-105.890557,seat
