fips,state,county,seat,lat,lon,int_lat,int_lon,point_source,capitol_drive_s,capitol_road_m,capitol_snap_m,center_drive_s,center_road_m,center_snap_m
47079,TN,Henry County,Paris,36.301111111111,-88.313888888889,36.325295,-88.300288,seat,52635.5,1267172.3,45.8412254,51199.9,1208791.8,45.8412254
47081,TN,Hickman County,Centerville,35.77896,-87.46696,35.802327,-87.467116,seat,48800.8,1170707.3,2.818821353,57143.2,1332900.5,2.818821353
47083,TN,Houston County,Erin,36.316944444444,-87.698055555556,36.285782,-87.705598,seat,49728.7,1188150.4,39.91952272,54607.3,1261674.9,39.91952272
47085,TN,Humphreys County,Waverly,36.083172661659,-87.793935476799,36.040822,-87.790453,seat,49275.7,1178554.4,0.2702347119,54916.0,1277613.3,0.2702347119
47087,TN,Jackson County,Gainesboro,36.359722222222,-85.654722222222,36.35425,-85.674128,seat,41074.3,985607.2,33.38887639,60436.0,1385195.0,33.38887639
47089,TN,Jefferson County,Dandridge,36.01537,-83.41489,36.048452,-83.441216,seat,30751.0,741565.3,6.946610615,68941.3,1649964.5,6.946610615
47091,TN,Johnson County,Mountain City,36.468333333333,-81.803888888889,36.453203,-81.861247,seat,25948.8,605995.0,6.312745439,75978.0,1781912.8,6.312745439
47093,TN,Knox County,Knoxville,35.961666666667,-83.923333333333,35.992726,-83.937721,seat,32612.3,786575.8,37.89303013,66808.4,1600456.1,37.89303013
47095,TN,Lake County,Tiptonville,36.3775,-89.476111111111,36.333905,-89.485536,seat,57217.4,1353132.5,29.54367001,49507.6,1166170.9,29.54367001
47097,TN,Lauderdale County,Ripley,35.743055555556,-89.533888888889,35.762951,-89.627732,seat,56182.1,1350334.5,26.67556604,50200.0,1187612.5,26.67556604
47099,TN,Lawrence County,Lawrenceburg,35.243611111111,-87.334444444444,35.220476,-87.396546,seat,49414.1,1199013.3,0.5895737234,59353.6,1404227.0,0.5895737234
47101,TN,Lewis County,Hohenwald,35.547222222222,-87.551388888889,35.523244,-87.496983,seat,49332.1,1194400.0,2.676671898,56930.9,1350252.8,2.676671898
47103,TN,Lincoln County,Fayetteville,35.152777777778,-86.571388888889,35.142784,-86.593403,seat,46830.1,1115690.8,42.51138634,61023.6,1457175.8,42.51138634
47105,TN,Loudon County,Loudon,35.733888888889,-84.349444444444,35.735085,-84.314085,seat,35036.7,840454.4,36.43156224,66509.3,1586354.4,36.43156224
47107,TN,McMinn County,Athens,35.448171,-84.602069,35.424472,-84.619949,seat,36457.6,880333.6,38.43983237,67424.4,1581639.3,38.43983237
47109,TN,McNairy County,Selmer,35.172222222222,-88.593055555556,35.175375,-88.56374,seat,55046.8,1313873.5,35.98098989,54697.1,1284380.3,35.98098989
47111,TN,Macon County,Lafayette,36.525555555556,-86.026111111111,36.537757,-86.00096,seat,44000.2,1046098.1,15.99212131,57462.0,1332972.3,15.99212131
47113,TN,Madison County,Jackson,35.614444444444,-88.81775,35.606056,-88.833424,seat,52754.4,1281171.9,15.65708746,51774.8,1226198.6,15.65708746
47115,TN,Marion County,Jasper,35.075,-85.628055555556,35.133422,-85.618399,seat,41728.5,1001836.1,35.28531583,62462.6,1486890.5,35.28531583
47117,TN,Marshall County,Lewisburg,35.449166666667,-86.793055555556,35.468329,-86.765868,seat,47483.4,1137569.9,28.89147862,59017.6,1403306.0,28.89147862
47119,TN,Maury County,Columbia,35.615022,-87.044464,35.615696,-87.077763,seat,47030.1,1141581.6,52.79813965,58384.0,1390466.0,52.79813965
47121,TN,Meigs County,Decatur,35.518888888889,-84.793333333333,35.512203,-84.816102,seat,37076.4,890992.1,58.48659233,66521.7,1562520.3,58.48659233
47123,TN,Monroe County,Madisonville,35.520555555556,-84.362777777778,35.447818,-84.249705,seat,36274.6,849595.3,1.814025407,67974.9,1592050.0,1.814025407
47125,TN,Montgomery County,Clarksville,36.5297222,-87.3594444,36.500354,-87.380887,seat,47500.0,1146716.5,0.5487117734,52751.8,1244816.3,0.5487117734
47127,TN,Moore County,Lynchburg,35.284166666667,-86.3575,35.288888,-86.358684,seat,45809.2,1064484.5,155.5055212,60680.8,1429244.0,155.5055212
47129,TN,Morgan County,Wartburg,36.104166666667,-84.591944444444,36.138697,-84.639262,seat,36160.1,858209.9,25.83818908,65074.2,1535522.5,25.83818908
47131,TN,Obion County,Union City,36.424444444444,-89.050833333333,36.361892,-89.148078,seat,54678.8,1304790.9,34.29806675,49704.6,1119275.0,34.29806675
47133,TN,Overton County,Livingston,36.386944444444,-85.325555555556,36.34485,-85.283076,seat,40009.0,957047.6,39.12431178,60814.9,1422349.5,39.12431178
47135,TN,Perry County,Linden,35.612222222222,-87.841666666667,35.663752,-87.869326,seat,50580.4,1215457.4,6.672514937,55688.2,1320282.5,6.672514937
47137,TN,Pickett County,Byrdstown,36.572585,-85.137088,36.559364,-85.075741,seat,41400.6,988753.7,39.9238116,61025.4,1425922.3,39.9238116
47139,TN,Polk County,Benton,35.173185,-84.65,35.109437,-84.541112,seat,38339.0,915690.6,93.09108609,67403.8,1596770.5,93.09108609
47141,TN,Putnam County,Cookeville,36.164202,-85.504295,36.14094,-85.49618,seat,39298.6,948811.5,19.47216131,60364.5,1439561.3,19.47216131
47143,TN,Rhea County,Dayton,35.5,-85.016666666667,35.60059,-84.949548,seat,38093.3,912584.6,22.7155754,65955.6,1543537.8,22.7155754
47145,TN,Roane County,Kingston,35.872222222222,-84.525,35.84725,-84.523929,seat,35791.4,852229.0,152.9164263,65041.4,1545712.8,152.9164263
47147,TN,Robertson County,Springfield,36.4994,-86.8786,36.524385,-86.872594,seat,46080.4,1114688.9,40.17619721,54600.5,1294409.8,40.17619721
47149,TN,Rutherford County,Murfreesboro,35.846111111111,-86.391944444444,35.843369,-86.417213,seat,44460.1,1075535.6,18.21535109,57467.4,1365662.3,18.21535109
47151,TN,Scott County,Huntsville,36.4108,-84.495,36.430592,-84.504091,seat,36722.5,870737.3,115.4804558,65088.7,1532249.0,115.4804558
47153,TN,Sequatchie County,Dunlap,35.377222222222,-85.388333333333,35.372336,-85.410082,seat,40513.6,968158.3,31.12973289,63491.7,1490717.0,31.12973289
47155,TN,Sevier County,Sevierville,35.8775,-83.57,35.787822,-83.5249,seat,31832.5,767297.1,40.57501171,68730.9,1644287.9,40.57501171
47157,TN,Shelby County,Memphis,35.146111111111,-90.051944444444,35.184553,-89.894612,seat,58199.2,1414552.1,45.43285453,48442.6,1246359.6,45.43285453
47159,TN,Smith County,Carthage,36.25496,-85.949211,36.256645,-85.941915,seat,41569.1,1003488.6,27.61997776,58889.5,1401056.0,27.61997776
47161,TN,Stewart County,Dover,36.482222222222,-87.844722222222,36.458464,-87.811889,seat,49881.9,1200666.3,8.029674968,52584.1,1227358.9,8.029674968
47163,TN,Sullivan County,Blountville,36.533312,-82.326474,36.509681,-82.301336,seat,25969.7,622036.8,12.94570008,73231.3,1718653.0,12.94570008
47165,TN,Sumner County,Gallatin,36.381388888889,-86.451388888889,36.472423,-86.458405,seat,43980.1,1059676.5,80.37514702,56432.3,1338339.8,80.37514702
47167,TN,Tipton County,Covington,35.565,-89.647222222222,35.498763,-89.747145,seat,56392.8,1354993.1,8.436670497,51265.9,1209169.5,8.436670497
47169,TN,Trousdale County,Hartsville,36.3917,-86.1603,36.39303,-86.156691,seat,43123.0,1030005.4,19.1678915,57952.1,1367945.8,19.1678915
47171,TN,Unicoi County,Erwin,36.145,-82.410833333333,36.100129,-82.418218,seat,28820.6,688124.0,4.282961447,74132.6,1761043.3,4.282961447
47173,TN,Union County,Maynardville,36.245833333333,-83.807222222222,36.28414,-83.836088,seat,33411.0,775297.4,50.56772453,68862.1,1635968.5,50.56772453
47175,TN,Van Buren County,Spencer,35.743611111111,-85.458333333333,35.699234,-85.458409,seat,40944.1,964013.3,64.31215029,62265.6,1467125.8,64.31215029
47177,TN,Warren County,McMinnville,35.68667,-85.77917,35.67825,-85.777343,seat,41853.3,986860.9,106.0993402,60575.2,1433698.3,106.0993402
47179,TN,Washington County,Jonesborough,36.294166666667,-82.4725,36.295665,-82.495037,seat,28020.2,664872.6,20.62227057,73172.1,1748784.5,20.62227057
47181,TN,Wayne County,Waynesboro,35.320555555556,-87.756944444444,35.242847,-87.819843,seat,51215.7,1227297.6,102.3888402,57408.7,1361181.0,102.3888402
47183,TN,Weakley County,Dresden,36.283888888889,-88.698333333333,36.303596,-88.721194,seat,54253.5,1303448.9,0.7767487465,50647.1,1145985.0,0.7767487465
47185,TN,White County,Sparta,35.932222222222,-85.469722222222,35.927049,-85.455785,seat,39762.5,941067.5,41.58158182,61511.7,1466211.0,41.58158182
47187,TN,Williamson County,Franklin,35.929166666667,-86.8575,35.894845,-86.897888,seat,45414.0,1097647.8,8.101700104,56666.3,1345438.1,8.101700104
47189,TN,Wilson County,Lebanon,36.2081,-86.3264,36.149431,-86.291181,seat,42640.3,1032703.5,63.54437567,57154.7,1359641.8,63.54437567
48001,TX,Anderson County,Palestine,31.758055555556,-95.638611111111,31.841261,-95.661727,seat,86977.6,2123656.5,8.265639362,43803.5,1072386.1,8.265639362
48003,TX,Andrews County,Andrews,32.316666666667,-102.55,32.312258,-102.640206,seat,108964.7,2709312.5,21.92097492,46893.3,1103633.3,21.92097492
48005,TX,Angelina County,Lufkin,31.3369,-94.7303,31.251896,-94.611134,seat,86736.2,2130359.5,4.609384705,47508.3,1170879.9,4.609384705
48007,TX,Aransas County,Rockport,28.031111111111,-97.05,28.122621,-96.967501,seat,107152.1,2568972.0,51.21926612,59474.1,1495458.0,51.21926612
48009,TX,Archer County,Archer City,33.593888888889,-98.626111111111,33.616305,-98.687267,seat,95267.0,2322547.0,5.385338284,33500.0,836168.8,5.385338284
48011,TX,Armstrong County,Claude,35.1075,-101.364,34.964179,-101.356636,seat,101550.5,2545142.0,27.71022286,31747.6,715515.1,27.71022286
48013,TX,Atascosa County,Jourdanton,28.9217,-98.5464,28.891478,-98.535381,seat,106050.9,2661455.5,28.40519303,54565.2,1399276.4,28.40519303
48015,TX,Austin County,Bellville,29.9472,-96.2586,29.891901,-96.27017,seat,97792.6,2369846.0,27.66881952,50383.5,1262276.5,27.66881952
48017,TX,Bailey County,Muleshoe,34.229166666667,-102.72838888889,34.067521,-102.830345,seat,109087.7,2735802.0,14.26155755,38568.3,889673.9,14.26155755
48019,TX,Bandera County,Bandera,29.725,-99.075,29.756389,-99.248285,seat,106442.0,2641742.3,0.949220474,54956.3,1379563.3,0.949220474
48021,TX,Bastrop County,Bastrop,30.111944444444,-97.316944444444,30.100772,-97.310639,seat,98803.0,2400096.3,13.79831953,48574.8,1234806.8,13.79831953
48023,TX,Baylor County,Seymour,33.5917,-99.2608,33.618802,-99.208189,seat,96734.9,2369197.0,17.73323207,34792.4,878652.8,17.73323207
48025,TX,Bee County,Beeville,28.405277777778,-97.750555555556,28.416077,-97.742586,seat,106067.0,2564561.5,51.88339286,56172.4,1412866.0,51.88339286
48027,TX,Bell County,Belton,31.0589,-97.4633,31.04275,-97.481268,seat,94663.1,2358866.5,42.53749409,43177.4,1096687.5,42.53749409
48029,TX,Bexar County,San Antonio,29.425,-98.493888888889,29.448671,-98.520147,seat,103634.1,2580000.8,8.130305273,52148.4,1317821.8,8.130305273
48031,TX,Blanco County,Johnson City,30.2764,-98.4081,30.266203,-98.399332,seat,101547.4,2510492.0,41.91104942,49615.1,1217989.8,41.91104942
48033,TX,Borden County,Gail,32.770277777778,-101.44527777778,32.73859,-101.439199,seat,105301.2,2612741.8,16.40337361,45587.7,1045620.4,16.40337361
48035,TX,Bosque County,Meridian,31.92444,-97.65667,31.900819,-97.637641,seat,92722.3,2282029.0,7.415010118,40509.4,1002078.0,7.415010118
48037,TX,Bowie County,Boston,33.441388888889,-94.419722222222,33.446065,-94.422393,seat,76734.6,1895074.8,1.046801498,40784.4,1004270.6,1.046801498
48039,TX,Brazoria County,Angleton,29.166111111111,-95.427777777778,29.167817,-95.434647,seat,96412.6,2337841.8,64.89144627,54096.8,1355435.5,64.89144627
48041,TX,Brazos County,Bryan,30.6656,-96.3667,30.656713,-96.302394,seat,94438.0,2300323.8,64.77630558,46042.6,1159972.3,64.77630558
48043,TX,Brewster County,Alpine,30.360833333333,-103.66555555556,29.808997,-103.252458,seat,118619.5,2948711.8,10.66180222,58953.8,1394238.8,10.66180222
48045,TX,Briscoe County,Silverton,34.471388888889,-101.30472222222,34.525172,-101.205893,seat,105012.5,2580146.0,1.199416927,36410.7,799304.2,1.199416927
48047,TX,Brooks County,Falfurrias,27.224416666667,-98.145194444444,27.034994,-98.215276,seat,112198.6,2706684.8,8.917706492,62116.7,1594064.5,8.917706492
48049,TX,Brown County,Brownwood,31.708055555556,-98.9825,31.764137,-98.998456,seat,97761.9,2410353.8,21.07527919,44612.9,1100826.5,21.07527919
48051,TX,Burleson County,Caldwell,30.52833,-96.70028,30.493487,-96.622091,seat,95494.7,2320481.0,34.57063745,46505.2,1160055.1,34.57063745
48053,TX,Burnet County,Burnet,30.758888888889,-98.226388888889,30.78963,-98.201187,seat,98896.4,2452683.3,7.063684945,47016.2,1160579.3,7.063684945
48055,TX,Caldwell County,Lockhart,29.8819,-97.6761,29.832399,-97.628141,seat,99891.0,2502032.3,46.90845393,48405.3,1239853.3,46.90845393
48057,TX,Calhoun County,Port Lavaca,28.615,-96.62609,28.441719,-96.579574,seat,103442.2,2472733.5,8.578479511,56565.7,1395493.8,8.578479511
48059,TX,Callahan County,Baird,32.3961,-99.3972,32.29315,-99.372249,seat,96452.0,2400376.0,2.842729494,42263.0,1030523.5,2.842729494
48061,TX,Cameron County,Brownsville,25.930277777778,-97.484444444444,26.102923,-97.478958,seat,117312.7,2834564.8,49.15862515,68963.3,1722097.9,49.15862515
48063,TX,Camp County,Pittsburg,32.996944444444,-94.968055555556,32.974581,-94.979085,seat,79864.7,1977589.8,65.18963732,39899.2,989778.3,65.18963732
48065,TX,Carson County,Panhandle,35.3475,-101.382,35.405496,-101.355356,seat,101767.7,2549805.0,9.338100578,30268.7,688674.7,9.338100578
48067,TX,Cass County,Linden,33.0081,-94.3644,33.083698,-94.357579,seat,78089.2,1923550.5,52.80470297,42524.1,1037057.7,52.80470297
48069,TX,Castro County,Dimmitt,34.549,-102.30783333333,34.533621,-102.258786,seat,107558.5,2681532.5,47.81173877,37094.6,839927.6,47.81173877
48071,TX,Chambers County,Anahuac,29.768333333333,-94.678888888889,29.696374,-94.669445,seat,90871.4,2207727.5,21.62608539,54331.7,1359820.3,21.62608539
48073,TX,Cherokee County,Rusk,31.7983,-95.15,31.843881,-95.156343,seat,86374.3,2114525.3,44.99364058,44326.8,1101967.9,44.99364058
48075,TX,Childress County,Childress,34.425,-100.21388888889,34.524624,-100.208166,seat,100031.7,2484787.3,38.59347475,35240.2,755095.9,38.59347475
48077,TX,Clay County,Henrietta,33.816666666667,-98.2,33.785904,-98.212917,seat,92101.7,2258019.5,17.41530317,32611.6,826942.0,17.41530317
48079,TX,Cochran County,Morton,33.725,-102.759,33.60844,-102.830449,seat,110789.3,2722977.5,19.92774166,40751.5,945475.6,19.92774166
48081,TX,Coke County,Robert Lee,31.894805555556,-100.48563888889,31.87711,-100.635231,seat,102253.3,2546346.0,58.08147548,45667.8,1143708.3,58.08147548
48083,TX,Coleman County,Coleman,31.8278,-99.4256,31.914205,-99.346622,seat,99343.9,2441546.0,36.16494117,44968.7,1124103.0,36.16494117
48085,TX,Collin County,McKinney,33.2,-96.633333333333,33.194494,-96.579428,seat,85491.3,2118480.8,0.8394145964,35677.3,891058.0,0.8394145964
48087,TX,Collingsworth County,Wellington,34.8547,-100.214,34.963358,-100.272135,seat,99092.2,2472618.5,3.439086912,32746.7,706417.8,3.439086912
48089,TX,Colorado County,Columbus,29.702777777778,-96.557055555556,29.596296,-96.508935,seat,98352.8,2386746.8,210.0890747,50821.1,1266796.5,210.0890747
48091,TX,Comal County,New Braunfels,29.7,-98.116666666667,29.812377,-98.258129,seat,101522.9,2529799.5,34.9455734,50037.2,1267620.3,34.9455734
48093,TX,Comanche County,Comanche,31.8975,-98.6036,31.951645,-98.549617,seat,95728.7,2365523.0,8.871274573,42579.7,1055995.8,8.871274573
48095,TX,Concho County,Paint Rock,31.507777777778,-99.923333333333,31.318883,-99.863649,seat,102465.5,2545235.5,36.57691545,46231.9,1155576.1,36.57691545
48097,TX,Cooke County,Gainesville,33.6303,-97.1403,33.639196,-97.210343,seat,87858.8,2156344.3,42.81343359,31331.1,788580.3,42.81343359
48099,TX,Coryell County,Gatesville,31.4367,-97.7353,31.391177,-97.798022,seat,95008.3,2354901.0,41.35977768,43522.6,1092721.8,41.35977768
48101,TX,Cottle County,Paducah,34.014,-100.30369444444,34.091906,-100.276442,seat,102081.1,2532291.0,4.063739368,37289.6,802599.5,4.063739368
48103,TX,Crane County,Crane,31.3931,-102.351,31.422796,-102.487774,seat,110138.7,2756117.5,15.70128623,50473.0,1201644.8,15.70128623
48105,TX,Crockett County,Ozona,30.707416666667,-101.20597222222,30.717532,-101.404211,seat,109900.1,2712162.8,121.8449803,53314.6,1309525.1,121.8449803
48107,TX,Crosby County,Crosbyton,33.6567,-101.239,33.609144,-101.29871,seat,104319.1,2561817.0,24.01839935,41684.2,979683.2,24.01839935
48109,TX,Culberson County,Van Horn,31.044166666667,-104.8325,31.445908,-104.526945,seat,117304.4,2969796.5,16.97097359,57638.7,1415323.8,16.97097359
48111,TX,Dallam County,Dalhart,36.060833333333,-102.51861111111,36.28637,-102.59402,seat,107932.2,2559954.0,20.35889124,29195.0,652026.9,20.35889124
48113,TX,Dallas County,Dallas,32.779166666667,-96.808888888889,32.766987,-96.778424,seat,86267.2,2142774.0,18.03613395,35740.3,898206.7,18.03613395
48115,TX,Dawson County,Lamesa,32.734444444444,-101.95805555556,32.742528,-101.948771,seat,106937.1,2678880.5,22.4911467,43393.4,1028534.8,22.4911467
48117,TX,Deaf Smith County,Hereford,34.8219,-102.399,34.940766,-102.607564,seat,105742.1,2652134.0,18.52857408,35217.3,806353.5,18.52857408
48119,TX,Delta County,Cooper,33.372777777778,-95.689166666667,33.385933,-95.67335,seat,82493.3,2044578.1,33.38892435,37240.3,928609.5,33.38892435
48121,TX,Denton County,Denton,33.216666666667,-97.133333333333,33.205132,-97.12114,seat,88070.8,2165528.5,5.767240302,33173.7,836314.3,5.767240302
48123,TX,DeWitt County,Cuero,29.093611111111,-97.291111111111,29.082346,-97.361654,seat,103574.3,2503294.5,42.20681425,52862.3,1343129.9,42.20681425
48125,TX,Dickens County,Dickens,33.6214,-100.835,33.615363,-100.787617,seat,102665.6,2521280.8,43.47932341,40723.1,1030736.4,43.47932341
48127,TX,Dimmit County,Carrizo Springs,28.524444444444,-99.861111111111,28.423587,-99.765871,seat,111849.2,2766405.5,0.1478632304,60363.5,1504226.5,0.1478632304
48129,TX,Donley County,Clarendon,34.9364,-100.891,34.955036,-100.815846,seat,100890.1,2519260.0,18.39661758,32128.0,723403.4,18.39661758
48131,TX,Duval County,San Diego,27.7625,-98.2389,27.681123,-98.497393,seat,110423.5,2666339.0,47.91241639,60077.7,1546399.4,47.91241639
48133,TX,Eastland County,Eastland,32.398611111111,-98.821111111111,32.324645,-98.83656,seat,94438.0,2344483.5,33.31444944,40586.6,989500.0,33.31444944
48135,TX,Ector County,Odessa,31.863333333333,-102.36555555556,31.865301,-102.542507,seat,108142.6,2707242.3,4.16389624,48191.2,1149472.8,4.16389624
48137,TX,Edwards County,Rocksprings,30.0161,-100.209,29.985933,-100.3074,seat,110306.1,2715453.5,43.45475092,54845.9,1347596.8,43.45475092
48139,TX,Ellis County,Waxahachie,32.399722222222,-96.847222222222,32.346878,-96.79694,seat,88218.5,2185110.3,27.62423766,37733.4,941619.1,27.62423766
48141,TX,El Paso County,El Paso,31.759166666667,-106.48861111111,31.766456,-106.24152,seat,124489.6,3163747.5,0.5041971526,59750.2,1326867.1,0.5041971526
48143,TX,Erath County,Stephenville,32.2206958,-98.2022633,32.236669,-98.220545,seat,93314.3,2305791.0,4.73080099,40152.7,999527.4,4.73080099
48145,TX,Falls County,Marlin,31.30778,-96.89278,31.25193,-96.934127,seat,93751.9,2331218.3,35.70189843,42266.2,1069039.1,35.70189843
48147,TX,Fannin County,Bonham,33.583888888889,-96.181666666667,33.591161,-96.104988,seat,84245.6,2065665.3,47.64795424,35064.1,879275.1,47.64795424
48149,TX,Fayette County,La Grange,29.9083,-96.875,29.877886,-96.921231,seat,98904.7,2402142.3,53.2816582,49085.3,1225238.5,53.2816582
48151,TX,Fisher County,Roby,32.7447,-100.381,32.740473,-100.40312,seat,101187.3,2525938.5,34.06354791,42066.0,1047830.7,34.06354791
48153,TX,Floyd County,Floydada,33.983888888889,-101.33722222222,34.07373,-101.303274,seat,106687.7,2611363.5,12.20281255,39418.0,899631.1,12.20281255
48155,TX,Foard County,Crowell,33.9858,-99.7244,33.963306,-99.816828,seat,99307.6,2420320.5,3.142002617,36601.8,759239.1,3.142002617
48157,TX,Fort Bend County,Richmond,29.5808,-95.7631,29.526602,-95.771015,seat,95697.5,2315129.0,15.38270422,52730.6,1317668.0,15.38270422
48159,TX,Franklin County,Mount Vernon,33.1819,-95.2242,33.175846,-95.219066,seat,79892.7,1980308.1,74.63154124,39184.8,962750.8,74.63154124
48161,TX,Freestone County,Fairfield,31.7219,-96.1581,31.701749,-96.144957,seat,89848.3,2179406.5,106.3167119,41419.0,1043046.1,106.3167119
48163,TX,Frio County,Pearsall,28.8914,-99.095,28.869383,-99.109005,seat,107196.6,2668242.5,10.5314156,55710.9,1406063.5,10.5314156
48165,TX,Gaines County,Seminole,32.718611111111,-102.65,32.743942,-102.631561,seat,109693.3,2744463.8,42.47031102,44907.9,1057972.9,42.47031102
48167,TX,Galveston County,Galveston,29.3013889,-94.7977778,29.233927,-94.888197,seat,94956.1,2302991.3,15.13610125,54480.2,1364314.9,15.13610125
48169,TX,Garza County,Post,33.1917,-101.381,33.183792,-101.301134,seat,105074.9,2632352.5,12.12538473,42250.6,994562.9,12.12538473
48171,TX,Gillespie County,Fredericksburg,30.274166666667,-98.871944444444,30.325093,-98.94185,seat,103822.5,2559560.8,15.72560551,51890.2,1267058.5,15.72560551
48173,TX,Glasscock County,Garden City,31.863888888889,-101.48111111111,31.868006,-101.521494,seat,106120.7,2650568.3,2.181960804,48163.0,1151546.0,2.181960804
48175,TX,Goliad County,Goliad,28.668888888889,-97.391944444444,28.6607,-97.430415,seat,104037.6,2517436.0,54.41782484,55012.9,1393307.3,54.41782484
48177,TX,Gonzales County,Gonzales,29.5089,-97.4478,29.461912,-97.49192,seat,102229.1,2489007.0,37.4609855,50883.3,1291567.5,37.4609855
48179,TX,Gray County,Pampa,35.5431,-100.965,35.402542,-100.812374,seat,100297.4,2494359.0,19.78430725,28427.2,643565.8,19.78430725
48181,TX,Grayson County,Sherman,33.6411,-96.61,33.624548,-96.675777,seat,85765.6,2106880.0,38.01908648,33534.4,838355.3,38.01908648
48183,TX,Gregg County,Longview,32.5092,-94.7539,32.486401,-94.816277,seat,81649.1,2001223.8,26.16024425,42615.2,1052219.1,26.16024425
48185,TX,Grimes County,Anderson,30.48694,-95.98778,30.543231,-95.988082,seat,94799.3,2295253.8,0.617331699,47805.5,1189402.3,0.617331699
48187,TX,Guadalupe County,Seguin,29.574444444444,-97.965277777778,29.582671,-97.948995,seat,101657.1,2551438.8,6.500459692,50171.4,1289259.6,6.500459692
48189,TX,Hale County,Plainview,34.1911,-101.719,34.068436,-101.822888,seat,107381.9,2698854.8,14.29064064,36958.1,856628.8,14.29064064
48191,TX,Hall County,Memphis,34.72667,-100.54139,34.453189,-100.576343,seat,100174.3,2492673.0,14.28843481,33864.7,766193.3,14.28843481
48193,TX,Hamilton County,Hamilton,31.7033,-98.1203,31.707342,-98.111756,seat,94744.7,2337595.5,42.33530413,42347.7,1052183.1,42.33530413
48195,TX,Hansford County,Spearman,36.194444444444,-101.19416666667,36.272847,-101.35693,seat,103802.8,2479494.5,14.84572925,26143.1,585992.9,14.84572925
48197,TX,Hardeman County,Quanah,34.295555555556,-99.741944444444,34.289904,-99.745697,seat,98375.4,2417054.0,0.6905758535,34687.2,724597.8,0.6905758535
48199,TX,Hardin County,Kountze,30.376666666667,-94.315277777778,30.329648,-94.393178,seat,89295.1,2169337.0,18.06462924,53051.8,1301653.8,18.06462924
48201,TX,Harris County,Houston,29.762777777778,-95.383055555556,29.857273,-95.393037,seat,93425.4,2270288.0,54.90765329,50939.7,1283724.8,54.90765329
48203,TX,Harrison County,Marshall,32.55,-94.5,32.547991,-94.374434,seat,81323.3,1990414.8,10.36735577,44414.7,1085803.3,10.36735577
48205,TX,Hartley County,Channing,35.683611111111,-102.33194444444,35.840244,-102.610047,seat,106072.5,2661166.8,12.62096354,31143.2,701764.6,12.62096354
48207,TX,Haskell County,Haskell,33.1603,-99.7344,33.175964,-99.730774,seat,99746.8,2442410.8,47.47368836,37804.3,951866.4,47.47368836
48209,TX,Hays County,San Marcos,29.879444444444,-97.938888888889,30.061225,-98.029267,seat,100465.1,2502655.0,2.437961659,48979.4,1240476.0,2.437961659
48211,TX,Hemphill County,Canadian,35.910833333333,-100.38388888889,35.815956,-100.27921,seat,99982.2,2480493.5,7.361955577,26841.8,583177.3,7.361955577
48213,TX,Henderson County,Athens,32.2028,-95.8492,32.211633,-95.853418,seat,86078.9,2104909.0,45.3578448,40681.9,1017264.3,45.3578448
48215,TX,Hidalgo County,Edinburg,26.3042,-98.1639,26.396384,-98.18099,seat,116362.6,2810612.3,1.688670492,66280.7,1697991.9,1.688670492
48217,TX,Hill County,Hillsboro,32.0094,-97.1244,31.982681,-97.130668,seat,90224.2,2241930.0,17.19167654,38738.5,979750.9,17.19167654
48219,TX,Hockley County,Levelland,33.584722222222,-102.37222222222,33.605932,-102.343398,seat,109060.6,2673188.3,6.964058128,41552.6,948546.9,6.964058128
48221,TX,Hood County,Granbury,32.441944444444,-97.781388888889,32.430149,-97.831677,seat,91118.0,2257045.8,26.3928372,37956.4,950782.3,26.3928372
48223,TX,Hopkins County,Sulphur Springs,33.1342,-95.6019,33.148967,-95.565434,seat,81205.5,2017012.9,14.05341594,38328.5,952955.9,14.05341594
48225,TX,Houston County,Crockett,31.3169,-95.4583,31.323036,-95.4216,seat,89315.7,2178372.3,41.02342262,46228.7,1128819.0,41.02342262
48227,TX,Howard County,Big Spring,32.2433,-101.475,32.30343,-101.438721,seat,104306.9,2608717.5,19.13732218,46284.8,1100106.3,19.13732218
48229,TX,Hudspeth County,Sierra Blanca,31.1819,-105.341,31.450868,-105.377549,seat,119313.4,3024800.5,82.774819,59647.7,1470327.5,82.774819
48231,TX,Hunt County,Greenville,33.1261,-96.1097,33.123308,-96.08423,seat,83034.2,2064533.3,23.48630779,37821.6,922674.1,23.48630779
48233,TX,Hutchinson County,Stinnett,35.8261,-101.444,35.837047,-101.362746,seat,103572.0,2556836.3,14.0965452,28089.9,634459.9,14.0965452
48235,TX,Irion County,Mertzon,31.25972,-100.82056,31.303424,-100.981304,seat,105581.5,2625408.3,32.15859514,48996.0,1222770.8,32.15859514
48237,TX,Jack County,Jacksboro,33.206666666667,-98.160833333333,33.23216,-98.171177,seat,92562.2,2291128.5,90.23320521,35445.8,889998.9,90.23320521
48239,TX,Jackson County,Edna,28.9767,-96.6467,28.959802,-96.58908,seat,100458.0,2430701.0,8.143743896,55053.2,1351865.6,8.143743896
48241,TX,Jasper County,Jasper,30.922222222222,-93.998888888889,30.752932,-94.022294,seat,85515.5,2046907.5,43.46074545,52032.1,1259187.8,43.46074545
48243,TX,Jeff Davis County,Fort Davis,30.578361111111,-103.89219444444,30.625357,-104.191873,seat,118907.6,2958697.8,219.9641611,59241.9,1404225.0,219.9641611
